zip_code_group,collision_count,injury_rate,mean_is_weekend,mean_is_rush_hour,mean_is_late_night,mean_vehicle_records_count,mean_person_records_count,mean_person_pedestrian_count,mean_person_bicyclist_count,mean_has_truck_vehicle,mean_has_bus_vehicle,mean_has_taxi_vehicle,mean_has_bike_vehicle,mean_has_motorcycle_vehicle,cluster,pca1,pca2
11207,8894,0.4034180346300877,0.278839667191365,0.30784798740724084,0.17045199010568923,2.0492466831571847,3.278502361142343,0.09174724533393298,0.03474252304924668,0.09275916348099843,0.038228018889138744,0.0206881043400045,0.049359118506858556,0.03406791095120306,0,-2.135953216636342,0.9453021855920952
11208,5836,0.38176833447566827,0.30071967100753944,0.316826593557231,0.16466758053461275,2.0712816997943797,3.1201165181631256,0.09647018505825908,0.03307059629883482,0.09595613433858807,0.033584647018505824,0.022618231665524333,0.05123372172721042,0.041638108293351614,0,-2.227006835730149,1.3446775202364054
11210,2863,0.4641983932937478,0.2535801606706252,0.33251833740831294,0.11386657352427523,2.041914076143905,3.298987076493189,0.1355221795319595,0.058330422633601116,0.06776108976597975,0.05099545930841774,0.023052741879147746,0.07719175689835836,0.04261264407963675,0,-0.7974060001899621,-1.5741707613729121
11211,4012,0.35568295114656034,0.26819541375872386,0.30757726819541376,0.15877367896311068,2.002741774675972,3.068793619142572,0.08673978065802593,0.1059322033898305,0.1535393818544367,0.0306580259222333,0.02991026919242273,0.13160518444666003,0.07851445663010967,0,1.0280079560631636,1.5303644839711887
11212,5674,0.39936552696510397,0.27863940782516744,0.337856891082129,0.13641170250264364,2.0317236517448007,3.276348255199154,0.12160733168840324,0.03842086711314769,0.07208318646457526,0.04000704970038774,0.016566795911173774,0.05551639055340148,0.038949594642227706,0,-1.8253077530437274,-0.5833865164244557
11213,2951,0.412741443578448,0.26838359878007456,0.3229413758048119,0.14266350389698407,2.0304981362250083,3.4161301253812266,0.11860386309725517,0.05015249068112504,0.0796340223652999,0.04540833615723484,0.029142663503896982,0.06845137241613013,0.05489664520501525,0,-1.0211507084204807,-0.32741136937215776
11214,2770,0.38700361010830325,0.27689530685920577,0.3296028880866426,0.1148014440433213,1.9927797833935017,3.156678700361011,0.13501805054151625,0.06101083032490975,0.07220216606498195,0.03898916967509025,0.01768953068592058,0.07978339350180505,0.06173285198555957,0,-0.38220986205653823,-0.45405826955649176
11215,3110,0.3852090032154341,0.21061093247588425,0.34180064308681674,0.08778135048231511,2.0163987138263666,3.3289389067524118,0.08938906752411575,0.14340836012861735,0.16045016077170418,0.030868167202572346,0.018971061093247588,0.17041800643086816,0.06173633440514469,0,1.5157367876937768,-2.139313883986967
11217,3248,0.37777093596059114,0.23522167487684728,0.33435960591133007,0.0960591133004926,1.9759852216748768,3.4618226600985222,0.09759852216748768,0.1166871921182266,0.16286945812807882,0.05788177339901478,0.038177339901477834,0.1354679802955665,0.06342364532019705,0,1.8076594982654695,-2.090312706616944
11218,2876,0.4506258692628651,0.21696801112656466,0.34214186369958277,0.10361613351877608,2.0076495132127956,3.310848400556328,0.12656467315716272,0.10222531293463143,0.10361613351877608,0.04415855354659249,0.03894297635605007,0.12517385257301808,0.055632823365785816,0,0.9615852167574938,-2.239055118708422
11219,2795,0.453309481216458,0.2153846153846154,0.33166368515205724,0.10161001788908766,1.934525939177102,3.1713774597495528,0.16779964221824686,0.10626118067978534,0.09016100178890876,0.03756708407871199,0.024686940966010734,0.14704830053667262,0.06118067978533095,0,2.0567095755106104,-1.878081893366735
11220,3800,0.4292105263157895,0.2681578947368421,0.32842105263157895,0.12263157894736842,1.9571052631578947,3.178421052631579,0.14289473684210527,0.10342105263157894,0.10842105263157895,0.029210526315789475,0.019210526315789473,0.13578947368421052,0.06526315789473684,0,1.1586846807048563,-0.2588691786030182
11221,3352,0.3914081145584726,0.3081742243436754,0.31414081145584727,0.1718377088305489,2.0763723150357993,3.14409307875895,0.09188544152744631,0.08591885441527446,0.08562052505966587,0.03967780429594272,0.026252983293556086,0.10889021479713604,0.07547732696897375,0,-0.6167929495485867,1.9278838585298408
11222,2927,0.26443457464981207,0.2169456781687735,0.3160232319781346,0.10556884181756064,2.0286983259309874,2.963785445848992,0.05705500512470106,0.07789545609839427,0.22138708575333105,0.020498804236419543,0.019815510761872223,0.09224461906388794,0.0642295866074479,0,0.17558342983223207,-0.22139809357153642
11223,2960,0.4581081081081081,0.25135135135135134,0.3273648648648649,0.13006756756756757,2.0155405405405404,3.3760135135135134,0.12905405405405404,0.07331081081081081,0.08141891891891892,0.03277027027027027,0.0125,0.08412162162162162,0.06418918918918919,0,-0.578067550219981,-0.7541918599431503
11226,4673,0.4739995720094158,0.28461373849775307,0.3329766745131607,0.1326770811042157,2.044725016049647,3.2437406377059705,0.1286111705542478,0.09094799914401883,0.08495613096511877,0.03809116199443612,0.02353948213139311,0.11191953777016905,0.05563877594692917,0,-0.26237389874188366,-0.23140607141297653
